"pk_population","pop_cod","country_pop","pk_species","kingdom","genus","species","subspecies","metapop","community","pk_init_info","init_info","init_info_en","publication","last_admin_check","most_recent_data","potentials","general_rem","pk_reason","reason","reason_en","justif_details","extinct_yr","extinct_yr_interval","pk_rescue","rescue","rescue_en","objectives","context_rem","pk_transloc","transloc","transloc_en","pk_altern","altern","altern_en","pk_reinfor","reinfor","reinfor_en","pk_clust","clust","clust_en","pk_separation","separation","separation_en","first_release","precision_first","last_release","precision_last","pk_phase","phase","phase_en","fk_multisite","fk_multi_sp","typ_rem","lat_pop","long_pop","lieu_dit","loc_rem","dist","pk_origin","origin","origin_en","pk_connex","connex","connex_en","isol_caus","pop_hab","pk_protec_first","protec_first","protec_first_en","pk_protec_last","protec_last","protec_last_en","pk_protec_csq","protec_csq","protec_csq_en","sit_rem","pk_legal_protect","legal_protect","legal_protect_en","pk_div_stag","div_stag","div_stag_en","pk_birth","birth","birth_en","pk_div_orig","div_orig","div_orig_en","biol_rem","pk_prep_hab","prep_hab","prep_hab_en","time_exsitu","pk_stage_change","stage_change","stage_change_en","pk_gen_prog","gen_prog","gen_prog_en","pk_increase","increase","increase_en","increase_meth","pk_env_conditioning","env_conditioning","env_conditioning_en","pk_sub_pops","sub_pops","sub_pops_en","pk_tech_det","tech_det","tech_det_en","pk_temp_spread","temp_spread","temp_spread_en","nb_releases","tot_nb","meth_rem","obs_max","pk_pop_abundance","pop_abundance","pop_abundance_en","pk_time_series","time_series","time_series_en","pk_founder_demo","founder_demo","founder_demo_en","pk_descend_demo","descend_demo","descend_demo_en","pk_pva","pva","pva_en","monit_rem","pk_founder_repro","founder_repro","founder_repro_en","pk_descend_repro","descend_repro","descend_repro_en","pk_dispersal","dispersal","dispersal_en","pk_ecosyst_csq","ecosyst_csq","ecosyst_csq_en","pk_ses_csq","ses_csq","ses_csq_en","det_csq","res_rem","pk_pop_eval","pop_eval","pop_eval_en","pk_experim_eval","experim_eval","experim_eval_en","pk_ecosyst_eval","ecosyst_eval","ecosyst_eval_en","pk_ses_eval","ses_eval","ses_eval_en","mortality","pk_user","firstname","lastname","date_creation","date_modif","geom_pop","pop_protected"
959,"Ononzsch-001","Spain",334,"Plantae","Ononis","Ononis zschackei","---","NA","NA",5,"Citation","Citation","true",2019,2019,"Jardi Botanic de Soller",NULL,20,"Axé sur l'atténuation ","Mitigation-driven","bc-00-01-66: ""All institutions [of the Care-Mediflora project] 
 jointly worked to address both short-term and long-term needs for
 the insular endangered plants, including: 1) in situ conservation
 through active management actions, in particular translocations [...]""","NA","NA",30,"Non","No",NULL,"bc-00-01-56: ""The main threats are the low number of individuals in the natural populations, the herbicide application on roadsides where it is found and mainly the herbivorous impact by the goats which have a significant invasive role in the Tramuntana mountain range.""",NULL,NULL,NULL,70,"Renforcement","Reinforcement",NULL,NULL,NULL,30,"Non","No",30,"Non","No",2017,"1",2017,"1",25,"Post-interventions inconnues","Unknown post-interventions",30,30,NULL,39.784635,2.789185,"Cúber, center of the Tramuntana mountain range","Location = Cúber, center of the Tramuntana mountain range",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Rocky sites
bc-00-01-66: Rocky stands",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Natura 2000 site and Natural Park.",9,"National","National",30,"Non","No",NULL,NULL,NULL,30,"Non","No",NULL,30,"Non","No",NULL,34,"Oui","Yes",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,63,"Moyennement détaillés","Moderately detailed",30,"Non","No",1,"82","bc-00-01-56: ""About 40 % of the seedlings have been planted in rocky sites with difficult access to the herbivores and the rest have been planted with protective fencing.""
bc-00-01-66: 'water support the first summer'.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,"Bruno","Colas","2019-01-07 15:21:00","2019-06-27 22:27:00","0101000020E610000038F3AB3940500640032670EB6EE44340",False
1158,"Myosmini-003","Spain",269,"Plantae","Myosurus","Myosurus minimus","---","NA","NA",5,"Citation","Citation","true",2018,2019,"CARE MEDIFLORA","Could be the same pop as Myosmini-002, but Biol Mat is different.",20,"Axé sur l'atténuation ","Mitigation-driven","bc-00-01-66: ""All institutions [of the Care-Mediflora project] 
 jointly worked to address both short-term and long-term needs for
 the insular endangered plants, including: 1) in situ conservation
 through active management actions, in particular translocations [...]""","NA","NA",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,72,"CreDZO","Pop creation within extent of occurrence",31,"N'est pas applicable","Not applicable",30,"Non","No",30,"Non","No",2017,"1",NULL,NULL,25,"Post-interventions inconnues","Unknown post-interventions",30,30,NULL,39.462481,2.825646,"Son Mut Nou",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Temporary ponds",30,"Non","No",30,"Non","No",NULL,NULL,NULL,"Private property",NULL,NULL,NULL,30,"Non","No",NULL,NULL,NULL,30,"Non","No","Provenance: 'One different population'.",30,"Non","No",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,64,"Peu détaillés","Briefly detailed",NULL,NULL,NULL,1,NULL,"bc-00-01-66: post-RST action: smal fence erection",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,"Bruno","Colas","2019-06-27 21:36:00","2019-06-27 21:59:00","0101000020E6100000F295404AEC9A0640BC02D19332BB4340",False
1156,"Linumari-002","Spain",323,"Plantae","Linum","Linum maritimum","---","NA","NA",5,"Citation","Citation","true",2019,2019,"CARE MEDIFLORA
Jardí Botànic de Sóller",NULL,20,"Axé sur l'atténuation ","Mitigation-driven","bc-00-01-66: ""All institutions [of the Care-Mediflora project] 
 jointly worked to address both short-term and long-term needs for
 the insular endangered plants, including: 1) in situ conservation
 through active management actions, in particular translocations [...]""",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,72,"CreDZO","Pop creation within extent of occurrence",31,"N'est pas applicable","Not applicable",30,"Non","No",30,"Non","No",2017,"1",NULL,NULL,25,"Post-interventions inconnues","Unknown post-interventions",30,30,NULL,39.779289,3.135765,"Platja de Muro, Es Comú",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"bc-00-01-66: Coastal dunes / Salt marshes.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Natural Park ; public property",NULL,NULL,NULL,30,"Non","No",NULL,NULL,NULL,NULL,NULL,NULL,NULL,30,"Non","No",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,64,"Peu détaillés","Briefly detailed",NULL,NULL,NULL,1,"71","bc-00-01-66: post-RST action = 'Water support during the summer'.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,"Bruno","Colas","2019-06-27 16:23:00","2019-06-27 19:47:00","0101000020E61000001288D7F50B160940F790F0BDBFE34340",False
1358,"Ranuweyl-001","Spain",509,"Plantae","Ranunculus","Ranunculus weyleri","---",NULL,NULL,5,"Citation","Citation","true",2020,2018,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"bc-00-02-18 : ""In that year, the
scientific community was concerned about the conservation
of the flora of Puig Major —the highest mountain in
Majorca, located in the centre of the Serra de Tramuntana—
due to the blasting of its peak for the construction of a
military base, and thus, a few specimens of R. weyleri from
Puig Major were translocated to the Font des Coloms"".",NULL,NULL,NULL,NULL,72,"CreDZO","Pop creation within extent of occurrence",31,"N'est pas applicable","Not applicable",30,"Non","No",30,"Non","No",1958,"0",1958,"0",24,"Suivi post","Monitoring post-interventions",30,30,NULL,39.7963,2.78102,"Font de Coloms",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,"Bruno","Colas","2020-10-22 20:43:00","2020-10-22 21:13:00","0101000020E6100000E42CEC69873F064004E78C28EDE54340",False
533,"Bencexst-010","Spain",141,"Plantae","Bencomia","Bencomia exstipulata","---",NULL,NULL,5,"Citation","Citation","true",2018,2002,NULL,"bc-00-01-07 pas complètement exploité",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,66,"Renforcement","Reinforcement",70,"Renforcement","Reinforcement",74,"Dans la même population","Same population",NULL,NULL,NULL,NULL,NULL,NULL,1992,"0",NULL,NULL,24,"Suivi post","Monitoring post-interventions",NULL,30,NULL,28.213,-16.686,"Tiro de Guanche",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,30,"Non","No",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,"Bruno","Colas","2018-07-11 14:27:00","2019-11-29 14:06:00","0101000020E6100000560E2DB29DAF30C04A0C022B87363C40",False
1154,"Isoehist-001","Spain",437,"Plantae","Isoetes","Isoetes histrix","---","NA","NA",5,"Citation","Citation","true",2019,2019,"CARE MEDIFLORA","Pb in Type and Biol Mat.",20,"Axé sur l'atténuation ","Mitigation-driven","bc-00-01-66: ""All institutions [of the Care-Mediflora project] 
 jointly worked to address both short-term and long-term needs for
 the insular endangered plants, including: 1) in situ conservation
 through active management actions, in particular translocations [...]""","NA","NA",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,72,"CreDZO","Pop creation within extent of occurrence",31,"N'est pas applicable","Not applicable",30,"Non","No",30,"Non","No",2017,"1",NULL,NULL,25,"Post-interventions inconnues","Unknown post-interventions",30,30,"Provenance in bc-00-01-66 = ""same pop"", although it is a ""new pop""...",39.835581,2.868384,"Clot d'Albarca",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Temporary ponds",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Natural Park ; Private property.",NULL,NULL,NULL,30,"Non","No",NULL,NULL,NULL,30,"Non","No","Provenance in bc-00-01-66 = ""same pop"", although it is a ""new pop""...",34,"Oui","Yes",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,64,"Peu détaillés","Briefly detailed",NULL,NULL,NULL,NULL,"3","bc-00-01-66: Preliminary action = temporal pond restoration ; post-RST action = Control of natural vegetation.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,"Bruno","Colas","2019-06-27 12:48:00","2019-06-27 14:51:00","0101000020E610000012F5824F73F2064059147651F4EA4340",False
1152,"Doryfulg-001","Spain",436,"Plantae","Dorycnium","Dorycnium fulgurans","---",NULL,"NA",5,"Citation","Citation","true",2019,2019,"CARE MEDIFLORA",NULL,20,"Axé sur l'atténuation ","Mitigation-driven","bc-00-01-66: ""All institutions [of the Care-Mediflora project] 
 jointly worked to address both short-term and long-term needs for
 the insular endangered plants, including: 1) in situ conservation
 through active management actions, in particular translocations [...]""","NA","NA",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,70,"Renforcement","Reinforcement",NULL,NULL,NULL,30,"Non","No",30,"Non","No",2017,"1",NULL,NULL,25,"Post-interventions inconnues","Unknown post-interventions",30,30,NULL,39.491734,2.468104,"Punta Prima",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Coastal dunes",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Public property.",NULL,NULL,NULL,30,"Non","No",NULL,NULL,NULL,30,"Non","No",NULL,30,"Non","No",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,64,"Peu détaillés","Briefly detailed",NULL,NULL,NULL,1,"150","Post-RST action: water support.",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,"Bruno","Colas","2019-06-25 09:39:00","2020-04-08 14:58:00","0101000020E6100000A703594FADBE0340672AC423F1BE4340",False
703,"Coinrupe-004","Spain",214,"Plantae","Coincya","Coincya rupestris","rupestris",NULL,NULL,3,"Requête","Request","true",2015,1978,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,68,"Colonisation assistée","Assisted colonization",73,"CreHZO","Pop creation beyond extent of occurrence",NULL,NULL,NULL,30,"Non","No",30,"Non","No",1973,"0",1973,"0",26,"Arrêté","Stopped",30,30,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,"Bruno","Colas","2018-07-19 11:22:00","2018-07-19 11:23:00",NULL,NULL
1153,"Doryfulg-002","Spain",436,"Plantae","Dorycnium","Dorycnium fulgurans","---",NULL,"NA",5,"Citation","Citation","true",2019,2019,"CARE MEDIFLORA",NULL,20,"Axé sur l'atténuation ","Mitigation-driven","bc-00-01-66: ""All institutions [of the Care-Mediflora project] 
 jointly worked to address both short-term and long-term needs for
 the insular endangered plants, including: 1) in situ conservation
 through active management actions, in particular translocations [...]""","NA","NA",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,72,"CreDZO","Pop creation within extent of occurrence",31,"N'est pas applicable","Not applicable",30,"Non","No",30,"Non","No",2017,"1",NULL,NULL,25,"Post-interventions inconnues","Unknown post-interventions",30,30,NULL,39.500079,2.460637,"Cap Negret",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Coastal dunes",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Public property.",NULL,NULL,NULL,30,"Non","No",NULL,NULL,NULL,30,"Non","No","Provenance: ""one different population"".",30,"Non","No",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,64,"Peu détaillés","Briefly detailed",NULL,NULL,NULL,1,"50",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,"Bruno","Colas","2019-06-25 10:00:00","2020-04-08 14:58:00","0101000020E6100000D49E927362AF03404C35B39602C04340",False
1300,"Aldrvesi-012","Switzerland",12,"Plantae","Aldrovanda","Aldrovanda vesiculosa","---","SO","SO",NULL,NULL,NULL,"true",2020,2018,NULL,NULL,NULL,NULL,NULL,NULL,"SO","SO",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,72,"CreDZO","Pop creation within extent of occurrence",31,"N'est pas applicable","Not applicable",30,"Non","No",30,"Non","No",1908,"0",1908,"0",25,"Post-interventions inconnues","Unknown post-interventions",30,30,NULL,47.474444,8.491944,"Lake Mettmenhaslisee near Niederhasli",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,30,"Non","No",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,34,"Oui","Yes",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,"Bruno","Colas","2020-01-24 00:29:00","2020-01-24 00:48:00","0101000020E610000046ED7E15E0FB204047E4BB94BABC4740",False
727,"Oenalach-002","Switzerland",226,"Plantae","Oenanthe","Oenanthe lachenalii","---",NULL,NULL,3,"Requête","Request","false",2015,2007,"Florence Noël","Pas de localité précise",NULL,NULL,NULL,NULL,"SO","SO",30,"Non","No",NULL,NULL,67,"Réintroduction","Reintroduction",72,"CreDZO","Pop creation within extent of occurrence",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2001,"4",NULL,NULL,26,"Arrêté","Stopped",34,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,"Bruno","Colas","2018-07-20 20:09:00","2019-04-02 14:30:00",NULL,NULL
698,"Hottpalu-001","Switzerland",213,"Plantae","Hottonia","Hottonia palustris","---",NULL,NULL,3,"Requête","Request","false",2015,2007,"Florence Noël","Pas de localité précise",NULL,NULL,NULL,NULL,"SO","SO",30,"Non","No",NULL,NULL,67,"Réintroduction","Reintroduction",72,"CreDZO","Pop creation within extent of occurrence",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2001,"4",NULL,NULL,24,"Suivi post","Monitoring post-interventions",34,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,"Bruno","Colas","2018-07-18 15:14:00","2019-04-02 14:18:00",NULL,NULL
487,"Baldranu-002","Switzerland",134,"Plantae","Baldellia","Baldellia ranunculoides","---",NULL,NULL,3,"Requête","Request","false",2015,2007,"Florence Noël","Pas de localité précise",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,67,"Réintroduction","Reintroduction",72,"CreDZO","Pop creation within extent of occurrence",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2001,"4",NULL,NULL,24,"Suivi post","Monitoring post-interventions",NULL,34,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,"Bruno","Colas","2018-07-09 16:39:00","2018-07-13 08:32:00",NULL,NULL
691,"Gratoffi-002","Switzerland",206,"Plantae","Gratiola","Gratiola officinalis","---",NULL,NULL,3,"Requête","Request","false",2015,2007,"Florence Noël","Pas de localité précise",NULL,NULL,NULL,NULL,"SO","SO",30,"Non","No",NULL,NULL,67,"Réintroduction","Reintroduction",72,"CreDZO","Pop creation within extent of occurrence",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2001,"4",NULL,NULL,24,"Suivi post","Monitoring post-interventions",34,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,"Bruno","Colas","2018-07-18 13:19:00","2019-04-02 14:17:00",NULL,NULL
1356,"Saxihirc-008","Switzerland",357,"Plantae","Saxifraga","Saxifraga hirculus","---",NULL,NULL,5,"Citation","Citation",NULL,2020,2017,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,71,"Réintroduction","Reintroduction",31,"N'est pas applicable","Not applicable",30,"Non","No",30,"Non","No",2015,"0",NULL,NULL,24,"Suivi post","Monitoring post-interventions",30,30,NULL,46.446443,6.095437,"Marais de la Trélasse",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,"Bruno","Colas","2020-10-20 16:23:00","2020-10-21 19:19:00","0101000020E61000003C50A73CBA6118409A43520B25394740",False
